"boxID","magnification","imageName","colony.id","formation","zh","oh","ow.m","ow.b","o.side","mpw.b","cw.m","cw.b","cw.d","c.side","zh.zw","oh.ow","ln.zh","ln.mpw.b","ln.cw.m","ln.cw.d","ln.ow.m","ln.oh","ln.o.side","ln.c.side","zooid.id"
"657_719_201_247","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",285.364062585527,0.146915501571357,193.709974796425,163.632812637678,119.631129286963,67.9579547259868,224.307143746717,144.961150095017,218.844483829708,126.20302095448,1.30395821540368,0.000758430234301329,5.65376577765215,4.21888920108875,5.4130162900904,5.38836135806317,5.26636206519665,-1.91789767671779,4.7844130859691,4.83789188765326,"657_719_201_247_085_CV_3_15v_x30_BSE"
"77_396_201_312","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",372.663382572748,0.143624436133365,210.582005434355,177.498241709899,130.52021412563,77.2939830272632,185.304053315245,90.3380573806666,219.726148724477,181.473885089129,1.69603565500092,0.000682035655597063,5.92067555259151,4.34761611333041,5.22199800739231,5.39238199244695,5.34987515176799,-1.94055346878531,4.87152811228177,5.20111175954619,"77_396_201_312_085_CV_3_15v_x30_BSE"
"465_808_207_246","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",292.879885563497,0.13808172851379,208.796417001804,179.344926325987,118.503500191725,81.645655952825,218.545651896281,128.89257151933,231.735112133288,135.917790329189,1.2638563179629,0.00066132230857485,5.67976257808361,4.40238861472893,5.38699492587591,5.44559496131786,5.3413596959082,-1.97990953352006,4.77494249762188,4.91205022008901,"465_808_207_246_085_CV_3_15v_x30_BSE"
"310_527_179_254","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",308.651445307293,0.14469034369087,196.709083434793,166.740172660979,116.836225207731,76.3546884571569,184.825848509481,105.662116129255,201.651245318038,141.377625368816,1.53062008032977,0.000735554968608417,5.73221263150282,4.33538943720766,5.21941402231308,5.30653969694146,5.2817259034584,-1.93315938087575,4.76077316963485,4.95143450451189,"310_527_179_254_085_CV_3_15v_x30_BSE"
"342_152_231_248","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",345.905447946802,0.155521880312442,197.034125473472,160.074512379905,138.750072571466,81.1941557765184,205.079066616119,119.143742615081,206.929640329776,148.469900210226,1.67160899422405,0.000789314439510028,5.84616546588212,4.39684327138185,5.32339559558916,5.33237883369714,5.2833769394898,-1.86096884785672,4.932674275664,5.00038224551089,"342_152_231_248_085_CV_3_15v_x30_BSE"
"179_32_215_222","x30","085_CV_3_15v_x30_BSE","085CV","NKBS",395.447852740481,0.141071352651623,266.985276775315,194.082136474383,172.578083112419,88.7107594436674,206.929640329776,122.212517896274,246.670693795942,163.44507872298,1.60314079737261,0.00052838626292619,5.98001892703661,4.48538118346606,5.33237883369714,5.5080542235966,5.5871935137162,-1.95848946942803,5.15084978977789,5.09647702395573,"179_32_215_222_085_CV_3_15v_x30_BSE"
"532_531_219_310","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",387.156284979206,0.137405726596682,221.054371181285,196.619083321519,161.687695995298,95.9369099257336,222.325673836294,142.689187877938,241.319355676113,152.786657561003,1.60433167034818,0.000621592442901737,5.95882844866507,4.56369078715136,5.40414330614266,5.48612118357112,5.39840869470368,-1.98481722177505,5.08566667213135,5.0290425532929,"532_531_219_310_091_CV_1_15v_x30_BSE"
"121_725_217_294","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",376.657168663806,0.147005621179321,208.89420628997,178.706090702058,149.772991644153,83.1001868779813,195.723762418254,122.657332898668,220.307845125791,154.468653726818,1.70968568299846,0.000703732400195247,5.93133540678355,4.42004695069138,5.27670428970976,5.39502586427633,5.34182793380726,-1.91728445361939,5.00912075872738,5.03999118725359,"121_725_217_294_091_CV_1_15v_x30_BSE"
"492_208_203_297","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",401.478739068127,0.141443801833917,208.398267827034,186.935366147701,155.906433401982,77.9953947069074,181.885317227372,105.816630639481,225.783342197208,172.209890474524,1.77815925285338,0.000678718701977467,5.99515457823161,4.3566497827274,5.20337636334019,5.41957587661696,5.3394509980742,-1.95585280097217,5.0492560414213,5.14871402631709,"492_208_203_297_091_CV_1_15v_x30_BSE"
"388_688_204_310","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",436.633164449947,0.149500407937401,211.665425855235,175.694147250246,150.550812377377,85.9512649709929,166.797321594457,90.9987833594867,202.116587182873,206.801938190171,2.16030346908088,0.000706305280294807,6.07909340195005,4.45378044924229,5.11677943220853,5.30884469517761,5.35500684810615,-1.90045615747685,5.0143006509768,5.33176151488325,"388_688_204_310_091_CV_1_15v_x30_BSE"
"374_375_204_299","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",397.552802235918,0.145717660635438,207.953530871091,183.532181034974,162.376834729231,84.4168683988691,208.711629223743,134.161561875761,225.783342197208,167.396555202768,1.76077118164315,0.000700722223974967,5.98532776108612,4.4357672441779,5.34095353473362,5.41957587661696,5.33731464546815,-1.92608436080376,5.08991977426014,5.1203655796045,"374_375_204_299_091_CV_1_15v_x30_BSE"
"254_546_211_291","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",399.121670707849,0.143716935707409,221.620294918738,189.76897689769,165.278257330651,76.0688486575321,202.977004906732,120.46204620462,226.457719247745,165.382885753542,1.76245557905319,0.000648482738280383,5.9892663095228,4.33163883359208,5.31309269630402,5.4225582575102,5.40096553424792,-1.9399096382318,5.10763046157573,5.10826330537109,"254_546_211_291_091_CV_1_15v_x30_BSE"
"225_875_226_279","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",358.52659521782,0.141245620256436,228.087191076371,193.709974796425,169.40199690275,90.8939891347882,230.763644969153,162.530783197937,239.017730145213,126.776654419777,1.5,0.000619261518324991,5.88200284199613,4.50969387286706,5.44139400476209,5.47653773388797,5.42972797285332,-1.9572549164704,5.13227457024027,4.84242691164347,"225_875_226_279_091_CV_1_15v_x30_BSE"
"461_815_219_292","x30","091_CV_1_15v_x30_BSE","091CV","NKBS",370.038236929746,0.154610500375317,198.569095135199,166.666666666667,151.56810756012,83.2475132384781,179.716531747573,94.8665501769294,199.731327341753,150.906243503098,1.85268000696049,0.000778623180359701,5.91360634335211,4.42181825740513,5.19138078592746,5.29697310013543,5.29113712588268,-1.86684622550189,5.02103507878219,5.01665874002125,"461_815_219_292_091_CV_1_15v_x30_BSE"
"74_654_210_299","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",375.027002553251,0.152853877474834,221.275991972229,169.999035719125,152.707589671546,90.8939891347882,229.521285455827,132.105990492577,226.674057209534,156.818347525333,1.65447694884017,0.000690783831144309,5.92699803018671,4.50969387286706,5.43599577228407,5.42351311430668,5.39941075482864,-1.87827286312385,5.02852491414297,5.05508811334982,"74_654_210_299_091_CV_2_15v_x30_BSE"
"593_661_222_286","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",351.674905006044,0.133681785294238,224.640740267216,194.89419916954,132.595657278162,97.5832306400826,234.375720471105,150.49106879108,239.325133931188,152.920445917792,1.46944409569268,0.000595091456408216,5.86270718352513,4.58070566144451,5.45692547073,5.47782302045281,5.41450241618109,-2.01229303980035,4.88730432667369,5.02991782484405,"593_661_222_286_091_CV_2_15v_x30_BSE"
"229_828_194_313","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",401.858381668072,0.14759116897773,214.711771377217,174.215541521045,145.560974479781,82.9197658508324,185.414233120827,99.0236514104125,206.76508392973,186.804373141313,1.94355049716539,0.00068739206998779,5.99609974214451,4.41787346376755,5.2225924199846,5.33158328858102,5.36929653047641,-1.91330919937988,4.98059506741639,5.23006193634145,"229_828_194_313_091_CV_2_15v_x30_BSE"
"517_840_204_269","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",356.317209268798,0.122990904288119,254.173627075072,211.382209613023,120.952370698981,94.5070697245964,195.473173530836,106.649693940967,237.738329550522,169.65237742008,1.49877897242093,0.000483885388517482,5.87582137138588,4.54867464360192,5.2754231502188,5.47117061315664,5.53801760465189,-2.09564487522116,4.79539683751695,5.13375150480773,"517_840_204_269_091_CV_2_15v_x30_BSE"
"527_285_224_286","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",384.290094588152,0.140336094455061,221.103639443151,185.112919635382,148.081540355397,91.9661702514374,178.072609218072,99.064891219826,220.307845125791,168.785601888622,1.74433231993501,0.000634707302007771,5.95139772203214,4.52142079476714,5.18219138407204,5.39502586427633,5.39863154834824,-1.96371505870968,4.99776307039508,5.12862928165552,"527_285_224_286_091_CV_2_15v_x30_BSE"
"171_469_228_315","x30","091_CV_2_15v_x30_BSE","091CV","NKBS",376.505318466292,0.134142276023146,236.549874464273,204.899734895956,160.961083714959,88.0173950699313,242.714537018681,170.039076004137,249.960512735077,148.352896207257,1.50625918608726,0.000567078195779834,5.93093217321267,4.47753446619304,5.49188600800794,5.52130295632729,5.46615907138276,-2.00885428093439,5.08116261971027,4.99959386934543,"171_469_228_315_091_CV_2_15v_x30_BSE"
"537_665_203_320","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",414.332743827718,0.141668282814207,227.55530265265,192.058225295136,161.832452968314,90.277751594653,191.219880354732,108.485015933291,219.695164285385,177.915678166772,1.88594384940352,0.000622566387874757,6.02666938006054,4.50289104683917,5.25342397196279,5.39224096861299,5.42739329743284,-1.95426699069062,5.08656155909985,5.18130971988799,"537_665_203_320_091_CV_3_15v_x30_BSE"
"439_848_191_314","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",418.455949683251,0.164798421333157,196.542897189891,158.58764061695,162.865038738294,72.4946621666297,184.538330811145,119.691008619067,197.71704027393,183.76398293538,2.11643846733441,0.000838485764122708,6.03657162676292,4.28351293386229,5.21785719697644,5.28683691904657,5.28088071379384,-1.80303224084175,5.09292187463869,5.21365223280518,"439_848_191_314_091_CV_3_15v_x30_BSE"
"352_1009_204_309","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",404.452045557464,0.163484707675578,201.941366874962,161.176441545542,166.212039629358,85.458794562535,197.779006509583,137.003453611801,201.002021030818,172.327042489143,2.01217899941141,0.000809565222844137,6.00253317707872,4.44803432483363,5.28715027861952,5.30331496288822,5.30797739227151,-1.81103582405535,5.11326432040751,5.14939408124256,"352_1009_204_309_091_CV_3_15v_x30_BSE"
"596_495_186_326","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",469.308787415153,0.156361131965191,205.158719286115,171.815384381192,168.237634350473,84.5619008271878,176.698696015592,114.291053273418,205.814677592988,218.947923206569,2.28024936269726,0.000762147143973586,6.15126094714063,4.43748382034419,5.17444599964699,5.32697614055064,5.32378391998898,-1.85558699860296,5.12537747013577,5.38883390796181,"596_495_186_326_091_CV_3_15v_x30_BSE"
"304_557_195_339","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",431.084884306042,0.138952086310059,227.184037734332,190.292004160078,147.119385770773,90.0512452121601,182.102270484941,101.789904378159,217.483986499889,201.285349923936,1.98214540409973,0.000611627857730697,6.06630501805797,4.5003788995348,5.20456845499708,5.3821252225304,5.42576042792789,-1.97362610808044,4.99124440526541,5.30472355266966,"304_557_195_339_091_CV_3_15v_x30_BSE"
"12_585_210_344","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",425.249797965572,0.15101253128403,215.673474364277,176.660165149651,160.314419821768,88.2182600965258,201.320132013201,115.664679266502,220.066689631311,195.423168689857,1.93236785938852,0.000700190562280119,6.0526767561802,4.47981397215773,5.30489633764608,5.3939306351041,5.37376557116587,-1.89039245697462,5.07713701078979,5.2751673031522,"12_585_210_344_091_CV_3_15v_x30_BSE"
"614_956_227_295","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",402.694364162895,0.1532597842587,213.949478658257,173.549981613447,160.938315030264,85.9512649709929,207.953530871091,145.411282838681,209.388970124323,182.209252772495,1.92318804531012,0.000716336329585095,5.99817787263381,4.45378044924229,5.33731464546815,5.34419362333529,5.36573990611415,-1.87562086112259,5.08102115511095,5.20515576713957,"614_956_227_295_091_CV_3_15v_x30_BSE"
"331_217_210_331","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",391.144806717438,0.14219563457042,224.913314843694,187.350059135115,161.05815396218,84.3038929006258,215.212140201001,174.987531901727,222.89447815695,170.275180549117,1.75484296404155,0.000632224173429839,5.96907784108382,4.43442804307119,5.37162424026987,5.4066984673481,5.41571506060852,-1.95055146130772,5.08176550449977,5.1374158374652,"331_217_210_331_091_CV_3_15v_x30_BSE"
"80_434_187_321","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",411.367968525589,0.153693302117183,208.450527439874,169.999035719125,152.686696383616,89.1241888870678,203.93395964402,133.347220137537,205.158719286115,184.629829922315,2.00512057180419,0.000737313088169156,6.01948811450263,4.49003077784668,5.31779621419805,5.32378391998898,5.33970173461804,-1.87279620702418,5.02838808585955,5.21835290122603,"80_434_187_321_091_CV_3_15v_x30_BSE"
"590_144_227_314","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",372.370988590716,0.140788586161497,216.379362549914,182.333900572008,140.896029418442,86.3463726201395,190.449347145261,101.629267921867,222.135748732009,163.112971598183,1.67632175692691,0.000650656257151233,5.91989063847651,4.45836679583702,5.24938626496001,5.4032886757689,5.37703317528002,-1.96049590273799,4.94802223836876,5.09444303802908,"590_144_227_314_091_CV_3_15v_x30_BSE"
"173_885_224_280","x30","091_CV_3_15v_x30_BSE","091CV","NKBS",394.862110942758,0.170516032114628,209.200316722647,151.851050433364,157.085806688672,77.7155896984595,164.991747318203,84.8512219946036,196.729846844605,173.724240241869,2.00712864507365,0.000815084961561958,5.97853661773548,4.35305587686798,5.10589545639641,5.28183145178233,5.34329224616021,-1.76892595668129,5.05679219546833,5.1574692158529,"173_885_224_280_091_CV_3_15v_x30_BSE"
"179_454_195_323","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",425.505856876606,0.148810442243769,232.766874880865,183.769417755154,178.096630166171,79.3624729796109,166.870770035737,86.8181283034053,213.031126829806,173.221664220141,1.99738819020823,0.00063931108032418,6.05327871261107,4.37402562402854,5.1172196807328,5.3614382903839,5.45003741570245,-1.90508198267598,5.18232626909567,5.15457207040865,"179_454_195_323_096_CV_1_15v_x30_BSE"
"460_456_205_285","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",371.378793231911,0.161224850056334,192.341580753576,155.19448870695,156.927807678704,70.0105723947077,169.590084827405,102.58931381102,193.857520544979,146.608314871558,1.91573064685795,0.000838221508966862,5.91722254775124,4.24864626485495,5.13338425954626,5.26712345905684,5.25927285778845,-1.82495530411352,5.05578587589445,4.98776450593117,"460_456_205_285_096_CV_1_15v_x30_BSE"
"665_569_231_271","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",321.201981797926,0.150345186238714,204.114139882062,170.231138274704,155.180658783546,72.1746789723731,183.376327641381,105.932368618508,198.911633073322,100.715762806528,1.61479736923946,0.000736574087055329,5.77207015203466,4.27908927763295,5.21154047647173,5.29286067119499,5.31867934660309,-1.89482138709565,5.04458997874321,4.61230231981352,"665_569_231_271_096_CV_1_15v_x30_BSE"
"277_291_197_282","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",343.805059883971,0.160229976871504,196.501328668042,153.074487179958,154.571860039402,68.9326685617341,162.228930471708,110.757915475576,180.600741968115,129.187339779138,1.90367468116311,0.000815414216064602,5.84007481036218,4.23313021023109,5.08900848873404,5.19628874932503,5.28066919295588,-1.83114514030796,5.04065910172967,4.86126359722168,"277_291_197_282_096_CV_1_15v_x30_BSE"
"514_261_217_328","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",419.872158237393,0.164052944242731,221.865898468277,163.574558106221,181.707131832025,69.6205383159373,156.313400038089,82.6566322532554,187.517131706172,160.585647657015,2.23911359147337,0.000739423883414818,6.03995027979379,4.24305961455589,5.05186296656185,5.23387021033615,5.40207313840025,-1.80756607250821,5.20239622522086,5.07882743050185,"514_261_217_328_096_CV_1_15v_x30_BSE"
"182_798_167_291","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",421.839116688568,0.176269005908657,203.499538078785,149.428797659033,174.54849526929,68.3773906108933,171.759905094248,99.6950987920344,186.935366147701,170.833342236805,2.25660411607328,0.000866188727369072,6.04462400127106,4.22504222336156,5.14609760102174,5.23076292153505,5.31566373499696,-1.73574400816079,5.16220261288536,5.14068847446233,"182_798_167_291_096_CV_1_15v_x30_BSE"
"32_1052_184_281","x30","096_CV_1_15v_x30_BSE","096CV","NKBS",382.532312008589,0.162298542945815,204.686990143045,158.58764061695,157.150727444097,71.6445324953545,170.231138274704,116.087672191165,184.109909979952,157.979097016299,2.07773884659573,0.000792910887166756,5.94681312553816,4.27171684285388,5.13715715049098,5.21553291612191,5.32148193492226,-1.81831778203846,5.05720539221216,5.0624627269097,"32_1052_184_281_096_CV_1_15v_x30_BSE"
"304_277_204_315","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",404.492439596338,0.155353264906347,208.737721439025,168.615860693419,159.812131592159,76.4437942039635,183.910132263343,102.323537940115,213.075860459248,175.986275225952,1.89834943632059,0.000744251033475651,6.00263304558552,4.33655575450814,5.21444722668492,5.36164825469305,5.34107854254726,-1.86205362690852,5.07399894779827,5.17040601032669,"304_277_204_315_096_CV_2_15v_x30_BSE"
"151_390_197_311","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",371.415452705198,0.169916285476378,196.542897189891,147.012941079488,150.548751405699,54.480442307654,133.917779308736,63.483115715087,166.740172660979,146.274557520629,2.22751030407274,0.000864525189695421,5.91732125469066,3.99784178052442,4.89722602438098,5.11643674849218,5.28088071379384,-1.77244940159372,5.01428696134104,4.98548538668684,"151_390_197_311_096_CV_2_15v_x30_BSE"
"411_462_201_333","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",452.172314959557,0.141347317612458,225.155326335502,186.826083425334,153.687008399348,66.0890574075934,196.397368871328,121.037101128002,217.076683423334,218.379446913281,2.08300729414476,0.000627776921438838,6.11406333497001,4.19100318712605,5.28013999904513,5.38025067094754,5.41679050329877,-1.95653517194189,5.03491812126839,5.38623413190244,"411_462_201_333_096_CV_2_15v_x30_BSE"
"267_1036_187_326","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",440.865912843116,0.16913354888036,204.227505144833,154.535112454695,161.312947917155,67.3137889583206,128.129761503658,67.6768866482174,166.347765356472,187.740742637363,2.65026651784813,0.000828162439532399,6.08874077670357,4.2093651036034,4.85304351215753,5.11408056898966,5.3192345937451,-1.77706664606514,5.08334625417954,5.23506198257037,"267_1036_187_326_096_CV_2_15v_x30_BSE"
"341_842_220_314","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",360.454364893201,0.155662859570695,215.414490497992,169.123801654376,158.129851530989,70.2629335182963,231.729236720026,166.895245666451,221.257532051564,153.730652388617,1.62911681040172,0.000722620187763766,5.88736536034364,4.25224439829025,5.44556960699114,5.39932732647949,5.37256403496652,-1.86006276699973,5.06341654063001,5.03520206064553,"341_842_220_314_096_CV_2_15v_x30_BSE"
"237_641_246_300","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",371.789172859484,0.168642174766517,189.481774346581,152.110847116782,164.226085169424,76.8523499814853,229.129438385608,143.602286253065,216.039311538655,156.752138882446,1.72093296452188,0.00089001792044682,5.9183269539905,4.34188604832626,5.43428707699509,5.37546038898871,5.24429284230652,-1.77997611780078,5.10124404657783,5.05466582460301,"237_641_246_300_096_CV_2_15v_x30_BSE"
"585_308_196_266","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",378.550156665164,0.14631850726467,208.169477764991,166.862610694362,143.356436634371,79.636491828473,171.529871174429,94.7660331046946,199.560835353925,166.513849937403,1.89691607571094,0.000702881656021895,5.93634857840516,4.37747242785499,5.14475742738332,5.29611912896285,5.33835254488156,-1.92196947680592,4.96533409285165,5.11507848876822,"585_308_196_266_096_CV_2_15v_x30_BSE"
"498_632_218_348","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",471.083818734687,0.143974542413069,237.990183198943,188.126049307829,158.470896404433,79.2079207920792,186.585436132765,105.829496665505,215.034927492275,227.194495501226,2.19073163708072,0.000604960004979348,6.15503603728058,4.37207630382071,5.22888923677547,5.37080046838597,5.47222942575753,-1.93811878383325,5.06557095755784,5.42580645900608,"498_632_218_348_096_CV_2_15v_x30_BSE"
"588_772_248_312","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",373.805176080575,0.158092379986448,217.151935338036,161.724590607282,151.200904296452,77.0469803955693,183.49508509098,102.920568511635,211.35644386334,160.772004191203,1.76860080179184,0.000728026576140566,5.92373474211814,4.34441537080439,5.21218788289058,5.35354601561042,5.3805972713889,-1.84457573335742,5.01860944452419,5.07998723829859,"588_772_248_312_096_CV_2_15v_x30_BSE"
"76_871_219_306","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",358.906149204289,0.161355241962152,208.737721439025,162.505650219276,156.800101444187,60.2253715871111,208.639858806582,135.474427404447,204.567223990914,146.998869337649,1.75446556003629,0.000773004710647309,5.8830609314821,4.09809371846299,5.3406096020058,5.32089664513702,5.34107854254726,-1.82414687286717,5.05497175488158,4.99042489516853,"76_871_219_306_096_CV_2_15v_x30_BSE"
"575_986_235_362","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",460.452224590199,0.157486564704082,224.185712845793,174.901923461863,176.17173529412,78.0477464711912,199.472121930846,110.942153887601,217.383798086649,206.143178793064,2.11815337041201,0.000702482610086795,6.13220910349505,4.35732077365789,5.29567448687041,5.38166444608954,5.41247478356647,-1.84841512782115,5.17145928800191,5.32857097004406,"575_986_235_362_096_CV_2_15v_x30_BSE"
"148_88_206_297","x30","096_CV_2_15v_x30_BSE","096CV","NKBS",374.918072792745,0.162769910888319,200.003812226082,157.93381008588,154.135671598565,74.1105992504476,168.041579116844,96.4041034256009,189.086158556188,148.513575232106,1.98278962170219,0.000813834041844791,5.92670752954912,4.30555856188993,5.12421144352461,5.24220277656124,5.29833642749678,-1.81541766504881,5.0378331989809,5.00067636976901,"148_88_206_297_096_CV_2_15v_x30_BSE"
"84_647_192_279","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",378.809028827325,0.144765849141179,222.870043331383,180.057126461443,161.353847547541,84.3038929006258,186.651097982544,126.49351747021,223.51057222335,166.597544915014,1.69481481372071,0.000649552748217169,5.93703219636927,4.43442804307119,5.22924108791786,5.40945871594762,5.40658883625628,-1.93263767531967,5.0835997641854,5.11558099321969,"84_647_192_279_096_CV_3_15v_x30_BSE"
"390_793_219_262","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",354.52442617805,0.15921425116211,226.674057209534,173.393008008956,178.807757641878,74.5502112084259,194.89419916954,123.861346566305,224.14319648855,109.586322222956,1.58168720591151,0.000702392912193453,5.87077724678055,4.31147287431775,5.27245684295894,5.41228511764716,5.42351311430668,-1.83750449222836,5.18631124905704,4.69671256949029,"390_793_219_262_096_CV_3_15v_x30_BSE"
"160_815_193_270","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",348.184818481848,0.1423859469151,226.559904583267,185.002560380147,160.82838824088,67.9779865480065,203.030659944652,138.653145462706,234.776209234424,144.178635340599,1.48304983548902,0.000628469310035259,5.85273342638889,4.21918392552994,5.31335700184738,5.45863275928725,5.4230093893509,-1.94921397226814,5.08033788494941,4.97105305396146,"160_815_193_270_096_CV_3_15v_x30_BSE"
"468_457_234_265","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",348.102691579686,0.152972428066395,221.275991972229,175.54684711193,160.966075579044,66.0272245008005,203.077596473941,137.211990138531,221.177521258348,124.148878928482,1.57386107593222,0.000691319590087267,5.85249752698999,4.19006714941118,5.31358815464349,5.39896564268663,5.39941075482864,-1.87749758254562,5.08119363209268,4.82148148193742,"468_457_234_265_096_CV_3_15v_x30_BSE"
"334_634_214_258","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",367.012429323142,0.1581099930451,227.728751057498,174.987531901727,176.145920389365,64.3775881291457,168.446206668975,110.610303794514,203.211641106671,123.430967169077,1.80606006291976,0.00069429087153418,5.90539571484659,4.16476556212364,5.1266164505665,5.31424800297416,5.42815523236917,-1.84446432964781,5.1713127446517,4.81568202949502,"334_634_214_258_096_CV_3_15v_x30_BSE"
"234_487_214_263","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",359.751112407407,0.150465661286143,229.521285455827,181.997566718973,175.781845258427,82.5247508254125,204.100798652604,141.433678793506,219.478150734927,133.773685532377,1.63912039172361,0.000655562994897487,5.88541243793061,4.41309825835163,5.31861398285373,5.39125268648974,5.43599577228407,-1.89402038503829,5.16924371062621,4.89614945819041,"234_487_214_263_096_CV_3_15v_x30_BSE"
"572_621_218_295","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",382.912960737655,0.156049388552983,214.521452145215,170.933520298067,151.925494907619,84.2231033344874,176.76032793097,104.795223163745,206.508114111244,160.511278723741,1.85422719289075,0.000727430226639291,5.94780770679431,4.43346927000656,5.17479473549373,5.33033970514604,5.3684097433684,-1.85758272854933,5.02339023559465,5.07836421252314,"572_621_218_295_096_CV_3_15v_x30_BSE"
"600_274_229_295","x30","096_CV_3_15v_x30_BSE","096CV","NKBS",386.357163617885,0.156835782707293,206.277227617165,171.688548239974,166.111652288588,82.5247508254125,184.936313216131,112.320370133608,213.388733289627,148.987320601139,1.8105790200905,0.000760315544856793,5.95676223599076,4.41309825835163,5.22001151292392,5.36311554126782,5.32922102919117,-1.85255599105945,5.11266016640787,5.00386120568788,"600_274_229_295_096_CV_3_15v_x30_BSE"
"361_424_199_300","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",414.244010703957,0.15174917576526,232.819512590847,187.350059135115,185.426598294455,79.4824724672759,183.198047121902,113.861386138614,221.220607589028,158.69670242178,1.87253807508529,0.00065178890753861,6.02645519803427,4.375536525243,5.21056779236827,5.39916042800785,5.45026352931583,-1.8855262805877,5.22265910721311,5.06699484862575,"361_424_199_300_096_CV_4_15v_x30_BSE"
"489_582_217_299","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",409.573483529119,0.153942876558269,229.372937293729,183.532181034974,189.994314217719,77.7155896984595,183.198047121902,120.473348174548,217.828032713599,146.98040048848,1.8802606736463,0.000671146641685692,6.015116334152,4.35305587686798,5.21056779236827,5.38370591072719,5.43534922604351,-1.8711736768204,5.24699414654282,4.99029924787916,"489_582_217_299_096_CV_4_15v_x30_BSE"
"223_582_205_283","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",411.053422675946,0.139264846105447,239.279617549275,206.297028013418,180.120367029646,87.474312083819,214.527798839855,145.364459046503,249.524376284659,165.160710988445,1.64734776135464,0.000582017171089668,6.0187231882292,4.47134517407672,5.36843932829194,5.5195566109589,5.47763281598071,-1.97137779109685,5.19362533312642,5.10691900585511,"223_582_205_283_096_CV_4_15v_x30_BSE"
"490_177_173_348","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",466.693390639021,0.198327634640364,177.337085444332,140.525867036593,198.879698355036,54.6800050355805,140.50648816771,89.1241888870678,164.768790975137,177.49345702752,2.83241375916537,0.00111836525419056,6.14567249095067,4.00149810394756,4.94525366683718,5.10454322439076,5.17805235897037,-1.61783489542314,5.29270011104281,5.17893374641927,"490_177_173_348_096_CV_4_15v_x30_BSE"
"459_919_228_279","x30","096_CV_4_15v_x30_BSE","096CV","NKBS",359.73597359736,0.135116330492208,240.974948292248,210.355590494752,180.780843470052,92.5417484673924,231.311700926577,162.018979651928,265.681692343416,139.648945143777,1.35401114929805,0.00056070695916632,5.88537035570191,4.52765987748009,5.44376615562142,5.58229894690448,5.48469297909276,-2.00161916425065,5.19728548808597,4.93913173879143,"459_919_228_279_096_CV_4_15v_x30_BSE"
